signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
120D++++,63690.3589097402,18090.767433894147,59562.53242207122,204.46664228453272,20.188263677381453
120D+++-,5429.047032579253,1514.0629036978723,7053.456942634117,131.70682462790202,-12.333528764694957
120D++--,28.210279037621678,8.9342916257621,27.52792636354547,8.59328862221419,0.07940530151777811
120D+-++,4464.453822100123,1250.3353512943374,6688.197258882149,200.18869268172853,-11.10823696879554
120D+-+-,448.8057807219404,102.5526013039537,400.28798059449707,37.21798990902767,1.3036115127666992
120D+--+,422.404551010517,92.62955693065432,393.5821696214007,43.88963182902239,0.6567013708704045
120D+---,5.791873430256425,1.9918986093457682,3.293959563030328,1.5686898466551633,1.5923567507957486
120D--++,309.4376839899804,66.84159625290856,188.95049190909936,30.192065504187816,3.9906906026077875
120D--+-,62.40994459984572,14.25948179402567,22.70802500615632,5.537451010645132,7.1697103084735
120D----,0.0,0.0,0.0,1.2000000000000002,0.0
120U++++,62441.53292168738,17747.404931111425,58567.595217584036,254.75816445003076,15.206333867518476
120U+++-,5654.124639138793,1585.0308476402695,6837.031671254821,141.77665373047327,-8.343454306410786
120U++--,24.2430254589779,7.954523317811418,28.290548472763362,11.693149640638355,-0.34614480599125375
120U+-++,4342.472117388015,1222.507373240596,6566.603021276055,153.5996825554836,-14.48004883138111
120U+-+-,492.90091946730115,110.99119178040154,382.5648091951875,31.5130611899581,3.50128188458166
120U+--+,507.2765640376849,113.06012443594085,387.67039935518795,57.479837299984936,2.080836869079452
120U+---,0.0,0.0,3.6056325279727752,3.831009717810123,-0.9411702902267297
120U--++,175.6232920374505,38.191112342829115,177.24870137743488,34.06474419020398,-0.04771529564140371
120U--+-,30.566368227682013,6.659225436876653,21.981239515114826,9.347374837238345,0.9184534547994695
120U----,0.0,0.0,0.0,1.2000000000000002,0.0
120C++++,123422.51940022067,35155.74531230539,117708.55247411251,388.8266884841816,14.695408250868088
120C+++-,5655.3965885231755,1577.7572319874785,7067.726968352166,130.0965349741303,-10.856018418244828
120C++-+,5636.673168003276,1572.824086896045,6893.399020879852,163.79769514441287,-7.672426964058187
120C++--,62.45274407586947,19.801497481611108,59.90240072670987,10.734407755683478,0.2375858461133343
120C+-++,4290.3602588461645,1204.896106062055,6486.205618583188,262.88858803073725,-8.352760293574564
120C+-+-,356.76876056080977,84.34997583152102,389.73507587472176,28.24169208881752,-1.1672924982765185
120C+--+,417.7678239829745,95.64389586783896,391.1389116878072,61.213775497114206,0.4350150285440681
120C+---,0.0,0.0,2.2789985541584263,3.4788162171879264,-0.6551074882595083
120C-+++,4338.088482439977,1222.124671405559,6584.559049179315,111.22238523038158,-20.198007461232635
120C-++-,503.04899863677656,104.23247766144381,375.44780903670346,34.484529933879124,3.700244423941301
120C-+-+,558.4333859045089,119.95174265733026,389.2264363517221,45.45170515761819,3.722785514118955
120C-+--,0.0,0.0,3.4248327273931785,2.4867560778623696,-1.3772290567143943
120C--++,402.6583965052064,91.3256903085079,387.7251558502239,25.250670159450177,0.5913997751617543
120C--+-,13.445872492490022,2.824163020513235,24.84753994326133,9.511586113766706,-1.1987135809314677
120C---+,33.70126248480102,5.5639924785720725,23.87795520977192,11.283677428766513,0.8705767545238083
120C----,0.0,0.0,0.0,1.2000000000000002,0.0
210+++++,73413.93975613595,20703.879156041297,68221.05609503607,352.99552357350825,14.710905137069002
210++++-,3220.775086370447,898.2100141378824,3953.1148687173963,129.5963999258455,-5.650926898941569
210+++-+,3146.3888574171215,872.6017985828679,3937.8963788354804,240.5759773018841,-3.290052191807765
210+++--,22.149621891980622,6.91940604179356,33.54802989105512,14.592902382307347,-0.7810925955959317
210++-++,3290.0645013207168,917.573983872092,3969.1159583707704,76.36333732256176,-8.892375331655732
210++-+-,257.7945272993704,64.21957494422644,236.90471249080127,21.019181787638264,0.993845289489563
210++--+,214.40680076627967,49.32976907646856,233.1586641472767,25.289275171946617,-0.7414946950238602
210++---,3.0055251307404225,0.9974592245678734,2.298844934591845,2.503343582358138,0.2822945284573714
210+-+++,3220.1778481512915,882.5867164139124,3961.6414751450525,143.44324971861244,-5.169038127958367
210+-++-,250.8073950215448,57.36687144197495,227.42918204541616,28.55785481229768,0.8186263684645335
210+-+-+,257.1876048826308,60.14202709658039,209.43911212256756,27.43766447844166,1.7402535408062962
210+-+--,0.0,0.0,1.7918882325318095,2.4070629083400887,-0.7444293318314211
210+--++,25.44537070686958,7.9234002971963164,36.43799663550616,12.730475103023538,-0.8634890559603536
210+--+-,0.0,0.0,1.0196473292686403,2.381380846197523,-0.42817482591949335
210+---+,5.154533992496341,0.8941611452479655,4.3653282038279695,3.4927994942247627,0.22595221683159858
210+----,0.0,0.0,0.0,1.2000000000000002,0.0
210-++++,2535.42924037109,708.001456410219,3798.900981899499,235.0880524622765,-5.374461731657556
210-+++-,239.7605485355745,54.47059564819042,202.84696651350168,22.339911130902912,1.6523602894288176
210-++-+,215.77595695124123,46.610116972411895,221.77495062614813,22.606903047709114,-0.26536114487892276
210-++--,0.0,0.0,2.645524352381359,2.6693857709108277,-0.9910610827443923
