signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
201++++,55230.61967281233,15117.46250677223,56017.65072714941,383.4141041776165,-2.0526919739303273
201+++-,7980.817781343079,1917.5208209695713,8204.416792431564,271.12055183890897,-0.8247217319819423
201++-+,7769.806561868036,1862.645420868148,8331.688061446219,301.3543457128825,-1.864520978614059
201++--,127.98550603215922,33.186482914145785,144.72234857998208,20.99351276265393,-0.7972387821440058
201+-+-,377.77753969507114,71.60301829040246,284.2184824877521,25.43430087470547,3.6784599532815916
201+--+,970.3616906349446,187.5399318810427,577.1524857004872,47.47117042712604,8.283115865830206
201+---,16.867779800258525,3.6629213900774786,7.7349442657150105,5.952051931135256,1.534401184702294
201-+-+,478.39995126961423,87.66524525161645,305.0792476948398,44.11510880140233,3.928828654940661
201-+--,3.9868886992855335,0.8818089607753804,9.960170132831177,5.737528660338991,-1.0410896027128036
201----,0.0,0.0,0.0,1.2000000000000002,0.0
120D++++,60748.31138700379,16573.530044828087,56877.60028330741,434.69145339423693,8.904502431488801
120D+++-,6236.786534526184,1597.0091604461627,8319.037619451563,190.8403811661356,-10.910956434910284
120D++--,29.571480856317496,9.93348970350206,58.34544855258959,9.934046946368165,-2.8965000720871066
120D+-++,4270.908281738522,1126.359329325253,6622.232595303515,196.29806181706854,-11.978336881167005
120D+-+-,451.68029392242204,97.43666046438346,460.1719864727226,34.04553881645907,-0.2494215937095207
120D+--+,453.42936110425194,98.83979315999781,487.10988943856364,31.496487734719583,-1.0693423539153726
120D+---,18.02462383096516,3.6331667898050073,8.398367021665157,5.404438066233924,1.7811762650114056
120D--++,325.1234940662886,69.37518734352228,204.3267301544111,24.283916220996577,4.974352687291561
120D--+-,56.87624902119444,11.296792816411742,27.73256496455004,9.717526813642191,2.9990845011850458
120D----,0.0,0.0,0.33472914703614515,1.0585065038796182,-0.316227766016838
120U++++,60802.33639623084,16603.000633705535,56767.50230072982,249.5290967908536,16.169794013572993
120U+++-,6295.310893647836,1619.1672235061872,8258.568709910252,120.91606459312054,-16.23653418483912
120U++--,33.302888370890706,9.765615565902799,68.99550572252,14.188764222868912,-2.5155550399591022
120U+-++,4546.006880465836,1192.3340012571489,6681.366457209279,213.38015661207766,-10.007301572214606
120U+-+-,767.7132790415263,156.52889862398956,467.6284253485254,51.774696089573276,5.795975183974744
120U+--+,524.372328071934,108.24557043708545,474.2600744765208,43.612768676813516,1.1490271109996077
120U+---,21.706879783050262,4.649602543624935,6.986242049241598,5.162090200431556,2.8516816177636732
