signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
120U--+-,48.93444626416409,9.257198542697054,14.511075169054426,7.725356600340398,4.455894125792573
120U----,0.0,0.0,0.28683059806342664,0.9070379925087099,-0.3162277660168379
120C++++,115541.68185046567,31780.08335598271,112625.58931152427,525.6269576319697,5.547836724506767
120C+++-,5441.599603605373,1388.397173951562,6628.22454533076,128.53195538831335,-9.23213949511951
120C++-+,5134.180073776825,1321.6682111621035,6500.62891433753,166.28727318500054,-8.217398808629698
120C++--,98.62838783775207,31.73375430536268,98.60830498729744,12.863376433925213,0.0015612425367310641
120C+-++,4043.3248989587064,1087.1116602736502,5651.518484703922,144.27086909517845,-11.147043029762695
120C+-+-,384.19264166790344,84.0370415702038,345.53489264950406,46.69772467312713,0.8278293918813895
120C+--+,461.7411769093104,98.89383896117523,331.80662537250225,45.30047024529461,2.8682826212009256
120C+---,0.0,0.0,4.933074725584694,2.820447936698173,-1.7490394562502436
120C-+++,4219.015916567529,1124.8142558614747,5749.876239655968,157.55770890632473,-9.716188015900928
120C-++-,390.33004560900247,85.64967792006094,327.04814783786594,25.324904117798233,2.4988010804219503
120C-+-+,542.1326888470857,120.71257498335926,325.42738888294036,21.910922439537842,9.890286479819979
120C-+--,2.8504250732115413,0.9991513067402877,5.610162322973041,4.554381733047929,-0.6059521163401911
120C--++,361.76262867195413,83.36653701831986,295.9385377925957,39.032814099274844,1.6863783049806118
120C--+-,18.444598055281165,4.856271913143346,17.738774425571645,9.086931790978863,0.07767458213015681
120C---+,18.982993440808364,4.79847905284158,16.05189223381416,7.70982727757619,0.380177285620811
120C----,4.786266061859736,0.875022880496441,0.679429243993589,1.4452356584555384,2.8416381742579953
210+++++,66061.5987930728,18117.89818127183,62319.88633405541,498.85421567840876,7.50061308779141
210++++-,3181.617416474074,821.0018875759512,3500.315355565912,105.86699176315864,-3.0103617169439922
210+++-+,2915.652458335847,753.2690237843551,3575.5131980197284,111.58618286750274,-5.9134627847911885
210+++--,35.044306190668216,10.876250915447232,54.68169024871687,10.862658518621204,-1.8077880312987344
210++-++,2902.8039341263325,747.8156661782784,3518.8424742012057,126.31168489749238,-4.8771302558018785
210++-+-,398.0374037361013,90.43495838231378,215.7242560205372,38.2589422206624,4.765242767666032
210++--+,285.694632056702,62.47778442651209,199.7873571810042,41.0625238659059,2.09210897888881
210++---,0.0,0.0,5.873810999560408,4.543945672053497,-1.2926675236647183
210+-+++,3108.4266991544137,801.3067183656875,3515.7392287265257,134.08221406544283,-3.037781949016079
210+-++-,247.9729961991441,53.69625486466472,203.04224282674826,25.34831023269865,1.7725344592964758
210+-+-+,210.44197209795826,46.1184482929648,204.23238320404496,27.40070475335432,0.2266215029798871
210+-+--,0.0,0.0,5.55926072720296,5.053904677040695,-1.0999931899107713
210+--++,66.38040384547404,19.677813865590284,51.27563322709138,14.658568838956064,1.030439655080159
210+--+-,2.8553686038848554,0.9994421710751492,2.687403013772164,3.0656961842779524,0.054788726610967606
210+---+,6.946454980847047,1.9092467437999554,3.022422942584863,1.9630281035522648,1.99896885386476
210+----,0.0,0.0,0.0,1.2000000000000002,0.0
210-++++,2245.4266179507936,614.3327289962491,3160.34603051167,123.55245800529384,-7.405108949930199
210-+++-,227.25435231222104,54.03642196737335,173.0578160556251,17.672956912907534,3.0666365862643636
210-++-+,276.64401919862917,63.4018627276094,180.39677679907908,30.06630239648463,3.201166579459514
210-++--,3.8379117705466363,0.9557287934686562,2.1117305650463094,1.841166164221337,0.9375477558976111
210-+-++,260.5459150719765,58.51289480191785,177.27898373049175,20.961386226749546,3.972396216583469
210-+-+-,29.18475930811159,6.815655870927951,7.152780496379231,5.447996528175427,4.044051551389484
210-+--+,13.668418925244438,2.8267426501506727,6.885814730467374,7.2067715046968095,0.9411432276376036
210-+---,0.0,0.0,0.6265161169050849,1.323072252327783,-0.47353129491061946
210--+++,194.39701783072297,40.83843406664035,159.2319553442697,23.9933698576993,1.4656158219963031
210--++-,18.30109411803896,3.7659344419745864,11.812138510470698,5.774086886640009,1.1238063671300662
210--+-+,19.35986540726031,3.896480073732833,8.106594526265265,4.3389409154615795,2.593552459056224
210--+--,0.0,0.0,0.0,1.2000000000000002,0.0
210---++,6.1321148028004995,1.9871784617952861,3.4438667734008392,3.646857304491206,0.7371409970137872
210---+-,0.0,0.0,0.0,1.2000000000000002,0.0
210----+,0.0,0.0,0.29693675933349056,0.9389964805230918,-0.3162277660168379
210-----,0.0,0.0,0.0,1.2000000000000002,0.0
300++++++,6442.460983963418,1763.1758921990577,5991.0582826132795,102.18829793187776,4.417361972806894
300+++++-,1666.782879394802,432.7195493245598,2036.5809706493578,48.212246520557,-7.670210744004209
300++++--,22.401842323004914,6.901686164881358,18.491874476077626,7.454540701138857,0.5245082163586481
300+++-+-,116.12165284139714,27.84184242050573,111.62263372137969,14.944504941652141,0.3010483878578099
300+++--+,90.44114662071856,21.13562659373879,57.05142159529697,9.815261320647947,3.4018172246908027
300+++---,0.0,0.0,1.399569988531043,1.8158504241273858,-0.7707518030862107
300++-++-,87.34392995041517,18.369894621708582,49.9522289110075,11.549641297889977,3.2374772579507574
300++-+--,0.0,0.0,1.3383986137033976,2.352828118693526,-0.568846743656983
300++----,0.0,0.0,0.0,1.2000000000000002,0.0
300+-+-+-,0.0,0.0,3.466147177758913,4.0228887489177705,-0.8616065206106852
300+-+--+,8.08934790879619,1.921227986393745,5.757764890270377,3.7090893899083914,0.6286133261898548
300+-+---,0.0,0.0,0.0,1.2000000000000002,0.0
300+--+--,0.0,0.0,0.0,1.2000000000000002,0.0
300+----+,0.0,0.0,0.0,1.2000000000000002,0.0
300+-----,0.0,0.0,0.0,1.2000000000000002,0.0
300------,0.0,0.0,0.0,1.2000000000000002,0.0
