signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
021D++,215103.28990165042,60741.14205917446,217301.46070158994,867.5371468787802,-2.5338059676730618
021D+-,31055.838445105015,7355.676948873487,29098.638307258556,424.2717831194567,4.613081085563015
021D--,1564.9400269603293,304.78853120431216,943.3017140004791,72.13061933496877,8.618230630642612
021U++,218519.0543805748,61580.09012554951,219681.5659379954,635.6184568558201,-1.8289455645626358
021U+-,29218.533111619476,7129.78725548751,29332.474580708018,541.3427383015926,-0.21047935259281772
021U--,2196.596844012261,382.04094773565305,996.0713503556101,103.17098940569564,11.636270046183883
021C++,431674.27211794263,121847.41249338792,432466.25622971094,1130.4081861512232,-0.700617813521708
021C+-,29978.87664731502,7061.463701850058,29010.930466939266,518.0550080079531,1.8684235562121911
021C-+,28661.95369693375,6986.292217808919,29067.54207058185,604.8823406028058,-0.6705244085054706
021C--,3779.9925180252385,712.178098070802,1958.3960116136047,76.51987857918138,23.80553315341031
111D+++,208449.8045418717,58838.071399646535,210073.0756557818,713.8535920278047,-2.273955236813986
111D++-,18141.732134020825,4355.320044874907,15879.34324675814,319.2205312656503,7.087228626218782
111D+-+,15011.15919290759,3708.6982202439335,15988.940240323824,440.2887540327017,-2.220772251075055
111D+--,461.2962674438118,129.48368414478225,439.8060089634088,50.2668534303577,0.42752344763685596
111D-++,12844.345055190026,3305.3728977037163,13527.889310540564,409.97001411441903,-1.6673030509976932
111D-+-,1884.8916507080978,362.67669787088977,1029.2828564437846,60.2333192791539,14.204908587204992
111D--+,1809.5642594383426,355.89285555267736,1062.196676239374,43.6331810212123,17.12842304198805
111D---,26.38538865686622,5.754370237352959,21.57297324874933,11.953269586782142,0.4026024321779231
111U+++,207375.22884893615,58610.79297937231,210711.90938682697,820.0799055509543,-4.068726126936539
111U++-,17303.830538701055,4131.069057801506,16048.66048994062,307.23460583910713,4.085379787645875
111U+-+,15059.904704381446,3719.5789390304917,16068.99500640781,397.7164698945837,-2.537210245011544
111U+--,462.51675454858196,132.54649019905628,475.4015480094255,55.17020873567576,-0.23354621554135224
