signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
201-+-+,285.151359858238,63.04732590782484,193.9188167461991,26.02840580290305,3.505114519993513
201-+--,0.0,0.0,3.360007703975982,4.047456821631406,-0.8301528223892616
201----,0.0,0.0,0.0,1.2000000000000002,0.0
120D++++,52057.45055637563,14317.253696811415,48601.74969350219,334.7540469673925,10.32310406454937
120D+++-,4441.300461154901,1178.833242181969,5884.088053617865,127.07244585070288,-11.354055419363622
120D++--,0.0,0.0,31.62443449179748,11.26285612587552,-2.8078521236849365
120D+-++,4073.6440298860102,1072.7536097971176,5414.105021607038,238.95738420630028,-5.609623641359251
120D+-+-,309.2385988913743,69.61115453343277,353.45001707646895,29.80872169434214,-1.4831705511708082
120D+--+,424.6621704117889,96.40216074065914,327.8785865799499,24.021790855691616,4.0289911944224395
120D+---,0.0,0.0,3.3962252196195104,3.1859607632567464,-1.0659971895409748
120D--++,279.5742392289321,61.486848067363425,143.16016938196327,28.153088126285216,4.845438952738027
120D--+-,41.643539886983106,8.52840346932479,18.661982375683095,11.023364996043364,2.0848041881538735
120D----,0.0,0.0,0.0,1.2000000000000002,0.0
120U++++,52227.070168904735,14372.359674816273,48513.37560033937,415.8625636146,8.930100695495696
120U+++-,4565.663567221961,1211.6425030911296,5803.7966071315295,167.99812103197505,-7.369921950936076
120U++--,0.0,0.0,38.27038376898156,15.299641780176113,-2.501390837697184
120U+-++,4011.3061102783563,1054.5241446851978,5528.505753419109,197.06668529241233,-7.698914917503663
120U+-+-,406.21915541465285,88.33569264992875,357.8632751148187,37.9276851458483,1.2749494231953504
120U+--+,515.7535643470235,111.41146020776893,366.2970097023048,39.40566080049417,3.792768643099227
120U+---,6.2220160942896,0.9251583410664683,3.411737944926551,4.809575847981025,0.5843089366274896
120U--++,145.3798168181487,32.83297808302817,142.9342252767722,25.90305152642431,0.09441326010882138
120U--+-,35.798359866955686,7.536930275920081,20.66685495481503,6.395275212421176,2.366044370186228
120U----,0.0,0.0,0.5174092434947414,1.636191691868042,-0.31622776601683794
120C++++,100413.27640881535,27607.643056645953,96949.80929137373,396.16421531498395,8.742503698088598
120C+++-,4092.3673612408857,1090.8085660498577,5879.778973780232,126.0418522245411,-14.181096048597475
120C++-+,4304.352881601567,1138.2026106659664,5858.144933948913,219.69126617376278,-7.072616401229116
120C++--,0.0,0.0,73.51924019480353,17.534447899620034,-4.192846026044348
